,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
36,HkPnai4LMRjAYZkZ2AQLkA,page-one-toronto-5,Page One,https://s3-media3.fl.yelpcdn.com/bphoto/vd2mDqAK1XxnqRmDgTqemg/o.jpg,False,https://www.yelp.com/biz/page-one-toronto-5?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,90,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],$$,+14166634920,+1 416-663-4920,514.7300727124978,43.657853,-79.376254,106 Mutual Street,Unit 8,,Toronto,M5B 2R7,CA,ON,"['106 Mutual Street', 'Unit 8', 'Toronto, ON M5B 2R7', 'Canada']"
37,9tfw-OEfpF0qC2hSzRks6g,hair-of-the-dog-toronto,Hair of the Dog,https://s3-media3.fl.yelpcdn.com/bphoto/SMAfjGOllnZoNVFb9mdKyA/o.jpg,False,https://www.yelp.com/biz/hair-of-the-dog-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,369,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,[],$$,+14169642708,+1 416-964-2708,102.74360938293962,43.662946823805,-79.379592870241,425 Church Street,,,Toronto,M4Y 2C3,CA,ON,"['425 Church Street', 'Toronto, ON M4Y 2C3', 'Canada']"
38,D9t6KfUQifQR9OQ0Yt5X7A,bar-volo-toronto-2,Bar Volo,https://s3-media3.fl.yelpcdn.com/bphoto/yxm9IE_Fj_FIP3XFVUHPRA/o.jpg,False,https://www.yelp.com/biz/bar-volo-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,28,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,[],,+14169280018,+1 416-928-0018,469.11521487432753,43.66556,-79.38555,17 St Nicholas Street,,,Toronto,M4Y 3G4,CA,ON,"['17 St Nicholas Street', 'Toronto, ON M4Y 3G4', 'Canada']"
39,qaNt4vtVdge_S68DVjw5Jg,the-queen-and-beaver-public-house-toronto,The Queen And Beaver Public House,https://s3-media1.fl.yelpcdn.com/bphoto/0434seFH1IdukTQRWAm0pA/o.jpg,False,https://www.yelp.com/biz/the-queen-and-beaver-public-house-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,413,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,[],$$,+16473472712,+1 647-347-2712,750.2916296459066,43.65734,-79.38334,35 Elm Street,,,Toronto,M5G 1H1,CA,ON,"['35 Elm Street', 'Toronto, ON M5G 1H1', 'Canada']"
40,UKDSqJLUyYAMlvcM-z3KUQ,birroteca-toronto,Birroteca,https://s3-media4.fl.yelpcdn.com/bphoto/it3OxuZrzNCrWgxPcESEeg/o.jpg,False,https://www.yelp.com/biz/birroteca-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,7,"[{'alias': 'breweries', 'title': 'Breweries'}]",3.5,[],,+14373740250,+1 437-374-0250,880.9897023840813,43.66963,-79.38864,55 Bloor Street W,,,Toronto,M4W 1A5,CA,ON,"['55 Bloor Street W', 'Toronto, ON M4W 1A5', 'Canada']"
41,bKUXKjUIY34BTowDBwFjbQ,the-churchmouse-a-firkin-pub-toronto-2,The Churchmouse: A Firkin Pub,https://s3-media3.fl.yelpcdn.com/bphoto/UmZxNtBXmOhsVE64BoAhWw/o.jpg,False,https://www.yelp.com/biz/the-churchmouse-a-firkin-pub-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,84,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,[],$$,+14169271735,+1 416-927-1735,99.53303049223804,43.6646112519968,-79.3801465109641,475 Church Street,,,Toronto,M4Y 2C5,CA,ON,"['475 Church Street', 'Toronto, ON M4Y 2C5', 'Canada']"
42,F-bdXFkJwwENiNpMTG2ntQ,the-3-brewers-toronto-3,The 3 Brewers,https://s3-media2.fl.yelpcdn.com/bphoto/qYIApqQW3QnXEE8rL6WmWg/o.jpg,False,https://www.yelp.com/biz/the-3-brewers-toronto-3?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,299,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breweries', 'title': 'Breweries'}]",3.0,[],$$,+16473476286,+1 647-347-6286,911.8720718115768,43.65551,-79.38027,275 Yonge St,,,Toronto,M5B 1N8,CA,ON,"['275 Yonge St', 'Toronto, ON M5B 1N8', 'Canada']"
43,DQRhUU56vjhAJW0ZF1LLcg,sin-and-redemption-toronto,Sin & Redemption,https://s3-media4.fl.yelpcdn.com/bphoto/yEUrHFEuHp13ThC4eeMHGQ/o.jpg,False,https://www.yelp.com/biz/sin-and-redemption-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,204,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,[],$$,+14166409197,+1 416-640-9197,1359.1970338714534,43.654708,-79.3917,136 McCaul Street,,,Toronto,M5T 1W2,CA,ON,"['136 McCaul Street', 'Toronto, ON M5T 1W2', 'Canada']"
44,kQGJ5QUJ0BAIpmYYtf7Uqw,upper-deck-by-frans-toronto-2,Upper Deck By Fran's,https://s3-media2.fl.yelpcdn.com/bphoto/LtkS-yRAL8FDVze_BujThg/o.jpg,False,https://www.yelp.com/biz/upper-deck-by-frans-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,47,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,[],$$,+16473457226,+1 647-345-7226,393.975118643935,43.661469,-79.384068,2-20 College Street,,,Toronto,M5G 1K2,CA,ON,"['2-20 College Street', 'Toronto, ON M5G 1K2', 'Canada']"
45,LBHbyID7tcaGszznHtnCrw,joey-eaton-centre-toronto,JOEY Eaton Centre,https://s3-media3.fl.yelpcdn.com/bphoto/h98dC1_kHPWnObyV8D5Qnw/o.jpg,False,https://www.yelp.com/biz/joey-eaton-centre-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,538,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,[],$$,+16473525639,+1 647-352-5639,883.9136818904657,43.6558708964233,-79.382009190213,1 Dundas St W,,,Toronto,M5G 1Z3,CA,ON,"['1 Dundas St W', 'Toronto, ON M5G 1Z3', 'Canada']"
46,6KL0lRKtgTof-NoFuiXwdA,buddies-in-bad-times-theatre-toronto,Buddies In Bad Times Theatre,https://s3-media3.fl.yelpcdn.com/bphoto/c_empjcsWg2Dw594e9C7Jw/o.jpg,False,https://www.yelp.com/biz/buddies-in-bad-times-theatre-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,23,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",4.0,[],$,+14169758555,+1 416-975-8555,220.61555541331344,43.66331,-79.38302,12 Alexander St,,,Toronto,M4Y 1B4,CA,ON,"['12 Alexander St', 'Toronto, ON M4Y 1B4', 'Canada']"
47,HkPnai4LMRjAYZkZ2AQLkA,page-one-toronto-5,Page One,https://s3-media3.fl.yelpcdn.com/bphoto/vd2mDqAK1XxnqRmDgTqemg/o.jpg,False,https://www.yelp.com/biz/page-one-toronto-5?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,90,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],$$,+14166634920,+1 416-663-4920,728.8305246849355,43.657853,-79.376254,106 Mutual Street,Unit 8,,Toronto,M5B 2R7,CA,ON,"['106 Mutual Street', 'Unit 8', 'Toronto, ON M5B 2R7', 'Canada']"
48,U6ZPS03Nnm-peYC0q_bV6Q,imperial-pub-toronto,Imperial Pub,https://s3-media4.fl.yelpcdn.com/bphoto/oXMCPSPgFwMsrQlypsh-Sg/o.jpg,False,https://www.yelp.com/biz/imperial-pub-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,158,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,[],$$,+14169774667,+1 416-977-4667,829.7896134678459,43.6563327,-79.3788469,54 Dundas Street E,,,Toronto,M5B 1C7,CA,ON,"['54 Dundas Street E', 'Toronto, ON M5B 1C7', 'Canada']"
49,e3H0QcvAMXhcim9rjC6hMA,the-beer-store-express-toronto,The Beer Store Express,https://s3-media3.fl.yelpcdn.com/bphoto/CVdRchp9BMJvMDG_bAQcMQ/o.jpg,False,https://www.yelp.com/biz/the-beer-store-express-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,6,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",3.0,[],$$,+14165858041,+1 416-585-8041,810.3862978896398,43.6566811,-79.3806534,10 Dundas Street E,,,Toronto,M5B,CA,ON,"['10 Dundas Street E', 'Toronto, ON M5B', 'Canada']"
50,dT70QOjn-o9pkdSAAPdSWQ,pogue-mahone-pub-and-kitchen-toronto,Pogue Mahone Pub & Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/FrvO7295T_wZWRbYsUtEFA/o.jpg,False,https://www.yelp.com/biz/pogue-mahone-pub-and-kitchen-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,143,"[{'alias': 'pubs', 'title': 'Pubs'}]",2.5,[],$$,+14165983339,+1 416-598-3339,490.0545976160148,43.660323,-79.385445,777 Bay Street,,,Toronto,M5G 2C8,CA,ON,"['777 Bay Street', 'Toronto, ON M5G 2C8', 'Canada']"
51,_Gv5HPQBM3fzI9bOUYFYuw,the-house-on-parliament-toronto,The House On Parliament,https://s3-media2.fl.yelpcdn.com/bphoto/wkIH5oEzGB9Go1LyrNGyOA/o.jpg,False,https://www.yelp.com/biz/the-house-on-parliament-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,317,"[{'alias': 'british', 'title': 'British'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,[],$$,+14169254074,+1 416-925-4074,995.6925806320572,43.66359,-79.36794,454 Parliament Street,,,Toronto,M5A 3A2,CA,ON,"['454 Parliament Street', 'Toronto, ON M5A 3A2', 'Canada']"
52,J4gsvnUvh5_Nc_aNAwpYJg,lcbo-toronto-57,LCBO,https://s3-media3.fl.yelpcdn.com/bphoto/mDFZQy_qrX04-PYymJLodw/o.jpg,False,https://www.yelp.com/biz/lcbo-toronto-57?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,17,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",3.0,[],$$,+14169799978,+1 416-979-9978,820.7198625333888,43.6563923616084,-79.3814885616302,595 Bay Street,,,Toronto,M5G 2C2,CA,ON,"['595 Bay Street', 'Toronto, ON M5G 2C2', 'Canada']"
53,-PL-4fFYPYrOjnNd0lO4Lg,stout-irish-pub-toronto,Stout Irish Pub,https://s3-media2.fl.yelpcdn.com/bphoto/Oz_srbxUh6QqxM6Qvi55uw/o.jpg,False,https://www.yelp.com/biz/stout-irish-pub-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,154,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",4.0,[],$$,+16473447676,+1 647-344-7676,915.7683610347478,43.6639,-79.36894,221 Carlton Street,,,Toronto,M5A 2L2,CA,ON,"['221 Carlton Street', 'Toronto, ON M5A 2L2', 'Canada']"
54,qaNt4vtVdge_S68DVjw5Jg,the-queen-and-beaver-public-house-toronto,The Queen And Beaver Public House,https://s3-media1.fl.yelpcdn.com/bphoto/0434seFH1IdukTQRWAm0pA/o.jpg,False,https://www.yelp.com/biz/the-queen-and-beaver-public-house-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,413,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,[],$$,+16473472712,+1 647-347-2712,473.2283897255041,43.65734,-79.38334,35 Elm Street,,,Toronto,M5G 1H1,CA,ON,"['35 Elm Street', 'Toronto, ON M5G 1H1', 'Canada']"
55,O-uIEuv7JLUHajkemx_sVw,beerbistro-toronto-3,Beerbistro,https://s3-media3.fl.yelpcdn.com/bphoto/OPZ0QcowdI783fu7D0jcSg/o.jpg,False,https://www.yelp.com/biz/beerbistro-toronto-3?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,682,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,[],$$,+14168619872,+1 416-861-9872,1335.011555737512,43.64946713499637,-79.3771696548727,18 King Street E,,,Toronto,M5C 1C4,CA,ON,"['18 King Street E', 'Toronto, ON M5C 1C4', 'Canada']"
56,DQRhUU56vjhAJW0ZF1LLcg,sin-and-redemption-toronto,Sin & Redemption,https://s3-media4.fl.yelpcdn.com/bphoto/yEUrHFEuHp13ThC4eeMHGQ/o.jpg,False,https://www.yelp.com/biz/sin-and-redemption-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,204,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,[],$$,+14166409197,+1 416-640-9197,396.2156110627048,43.654708,-79.3917,136 McCaul Street,,,Toronto,M5T 1W2,CA,ON,"['136 McCaul Street', 'Toronto, ON M5T 1W2', 'Canada']"
57,F-bdXFkJwwENiNpMTG2ntQ,the-3-brewers-toronto-3,The 3 Brewers,https://s3-media2.fl.yelpcdn.com/bphoto/qYIApqQW3QnXEE8rL6WmWg/o.jpg,False,https://www.yelp.com/biz/the-3-brewers-toronto-3?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,299,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breweries', 'title': 'Breweries'}]",3.0,[],$$,+16473476286,+1 647-347-6286,744.5625194713938,43.65551,-79.38027,275 Yonge St,,,Toronto,M5B 1N8,CA,ON,"['275 Yonge St', 'Toronto, ON M5B 1N8', 'Canada']"
58,D9t6KfUQifQR9OQ0Yt5X7A,bar-volo-toronto-2,Bar Volo,https://s3-media3.fl.yelpcdn.com/bphoto/yxm9IE_Fj_FIP3XFVUHPRA/o.jpg,False,https://www.yelp.com/biz/bar-volo-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,28,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,[],,+14169280018,+1 416-928-0018,915.1920652304672,43.66556,-79.38555,17 St Nicholas Street,,,Toronto,M4Y 3G4,CA,ON,"['17 St Nicholas Street', 'Toronto, ON M4Y 3G4', 'Canada']"
59,9tfw-OEfpF0qC2hSzRks6g,hair-of-the-dog-toronto,Hair of the Dog,https://s3-media3.fl.yelpcdn.com/bphoto/SMAfjGOllnZoNVFb9mdKyA/o.jpg,False,https://www.yelp.com/biz/hair-of-the-dog-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,369,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,[],$$,+14169642708,+1 416-964-2708,961.8601290329066,43.662946823805,-79.379592870241,425 Church Street,,,Toronto,M4Y 2C3,CA,ON,"['425 Church Street', 'Toronto, ON M4Y 2C3', 'Canada']"
60,PPCEx65Lm121Hw5yQhM_Zw,craft-beer-market-toronto,CRAFT Beer Market,https://s3-media4.fl.yelpcdn.com/bphoto/FU5BvgvWxtzfj964T_1eSw/o.jpg,False,https://www.yelp.com/biz/craft-beer-market-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,187,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.5,[],$$,+14379222337,+1 437-922-2337,1228.1581183053397,43.650159,-79.378093,1 Adelaide Street E,,,Toronto,M5C 2V9,CA,ON,"['1 Adelaide Street E', 'Toronto, ON M5C 2V9', 'Canada']"
61,3vB3Bo7jvK-hWh7Lferowg,spearhead-brewing-company-toronto,Spearhead Brewing Company,https://s3-media3.fl.yelpcdn.com/bphoto/H02iVxy8cW4HVJZAJUU8Fw/o.jpg,False,https://www.yelp.com/biz/spearhead-brewing-company-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,2,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.0,[],,+14169076952,+1 416-907-6952,697.1461821945719,43.6487,-79.38545,,,,Toronto,,CA,ON,"['Toronto, ON', 'Canada']"
62,wS8cgjFJFKgdfbRmz3pjTA,handlebar-toronto,Handlebar,https://s3-media1.fl.yelpcdn.com/bphoto/YDBorXIvnSI_da4k73Eszg/o.jpg,False,https://www.yelp.com/biz/handlebar-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,56,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,[],$$,+16477487433,+1 647-748-7433,1112.4592697792823,43.6528604406984,-79.4012188911438,159 Augusta Avenue,Main Floor,,Toronto,M5T 2L4,CA,ON,"['159 Augusta Avenue', 'Main Floor', 'Toronto, ON M5T 2L4', 'Canada']"
63,jOqh0eVjqtUOpZ9AZgSazA,grey-gardens-toronto,Grey Gardens,https://s3-media4.fl.yelpcdn.com/bphoto/eS8zbfSSC7EcU2U1ToUcZA/o.jpg,False,https://www.yelp.com/biz/grey-gardens-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,129,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,[],$$$,+16473511552,+1 647-351-1552,1083.7923354566194,43.6537999,-79.40143,199 Augusta Avenue,,,Toronto,M5T 2L4,CA,ON,"['199 Augusta Avenue', 'Toronto, ON M5T 2L4', 'Canada']"
64,WTi4ZE99EGuoI3P27vpH8g,bar-hop-toronto-2,Bar Hop,https://s3-media4.fl.yelpcdn.com/bphoto/mO45_-8HcnjwkdpPqSdrjg/o.jpg,False,https://www.yelp.com/biz/bar-hop-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,120,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,[],$$,+16473481137,+1 647-348-1137,1023.6753663426931,43.6491064981382,-79.3934956920754,137 Peter Street,,,Toronto,M5V 2H3,CA,ON,"['137 Peter Street', 'Toronto, ON M5V 2H3', 'Canada']"
65,LBHbyID7tcaGszznHtnCrw,joey-eaton-centre-toronto,JOEY Eaton Centre,https://s3-media3.fl.yelpcdn.com/bphoto/h98dC1_kHPWnObyV8D5Qnw/o.jpg,False,https://www.yelp.com/biz/joey-eaton-centre-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,538,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,[],$$,+16473525639,+1 647-352-5639,612.9127207570077,43.6558708964233,-79.382009190213,1 Dundas St W,,,Toronto,M5G 1Z3,CA,ON,"['1 Dundas St W', 'Toronto, ON M5G 1Z3', 'Canada']"
66,zQJh5xUJAlTlMrGIyYPY0g,the-3-brewers-toronto-4,The 3 Brewers,https://s3-media2.fl.yelpcdn.com/bphoto/htICH_XRvTW2Vp2xws6y7A/o.jpg,False,https://www.yelp.com/biz/the-3-brewers-toronto-4?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,48,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.0,[],$$,+16476892898,+1 647-689-2898,1010.7857958779877,43.649744034928865,-79.3832479,120 Adelaide Street W,Unit 100,,Toronto,M5H 1T1,CA,ON,"['120 Adelaide Street W', 'Unit 100', 'Toronto, ON M5H 1T1', 'Canada']"
67,BX01m_FXAkTmN3lUeZsYxw,rendezviews-toronto,RendezViews,https://s3-media2.fl.yelpcdn.com/bphoto/MpAoclD70Or42BgqOTVYTg/o.jpg,False,https://www.yelp.com/biz/rendezviews-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,10,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,[],,+16473722199,+1 647-372-2199,963.3467363550022,43.64911,-79.3899,229 Richmond St W,,,Toronto,M5V 1W2,CA,ON,"['229 Richmond St W', 'Toronto, ON M5V 1W2', 'Canada']"
68,bKUXKjUIY34BTowDBwFjbQ,the-churchmouse-a-firkin-pub-toronto-2,The Churchmouse: A Firkin Pub,https://s3-media3.fl.yelpcdn.com/bphoto/UmZxNtBXmOhsVE64BoAhWw/o.jpg,False,https://www.yelp.com/biz/the-churchmouse-a-firkin-pub-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,84,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",3.5,[],$$,+14169271735,+1 416-927-1735,1051.746040190166,43.6646112519968,-79.3801465109641,475 Church Street,,,Toronto,M4Y 2C5,CA,ON,"['475 Church Street', 'Toronto, ON M4Y 2C5', 'Canada']"
69,kQGJ5QUJ0BAIpmYYtf7Uqw,upper-deck-by-frans-toronto-2,Upper Deck By Fran's,https://s3-media2.fl.yelpcdn.com/bphoto/LtkS-yRAL8FDVze_BujThg/o.jpg,False,https://www.yelp.com/biz/upper-deck-by-frans-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,47,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,[],$$,+16473457226,+1 647-345-7226,581.3232415031334,43.661469,-79.384068,2-20 College Street,,,Toronto,M5G 1K2,CA,ON,"['2-20 College Street', 'Toronto, ON M5G 1K2', 'Canada']"
70,0hudPyuCBlKg79OwKBw-eQ,the-black-bull-toronto,The Black Bull,https://s3-media2.fl.yelpcdn.com/bphoto/s9QZsTfFyISbDWFGkiV__g/o.jpg,False,https://www.yelp.com/biz/the-black-bull-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,174,"[{'alias': 'bars', 'title': 'Bars'}]",2.5,[],$$,+14165932766,+1 416-593-2766,963.4157805889271,43.64975,-79.3932899,298 Queen Street W,,,Toronto,M5V 2A1,CA,ON,"['298 Queen Street W', 'Toronto, ON M5V 2A1', 'Canada']"
71,U6ZPS03Nnm-peYC0q_bV6Q,imperial-pub-toronto,Imperial Pub,https://s3-media4.fl.yelpcdn.com/bphoto/oXMCPSPgFwMsrQlypsh-Sg/o.jpg,False,https://www.yelp.com/biz/imperial-pub-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,158,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,[],$$,+14169774667,+1 416-977-4667,845.1669831422234,43.6563327,-79.3788469,54 Dundas Street E,,,Toronto,M5B 1C7,CA,ON,"['54 Dundas Street E', 'Toronto, ON M5B 1C7', 'Canada']"
